content,label
몆년째 요기요 어플만 사용한 사람입니다 워낙 배달을 많이 사용하다보니 패스건이 나에겐 너무 이득이라 사용하고있는데 문제는 이용할수있는 상점이 배민에 비해 터무니없이 없다는점입니다 그래서 요기에 없는 상점은 직접 픽어하러 갔는데 사장님이 말 하길 요기요 수수료가 너무 높아서 사용 안한다네요 근데 이런 상정들이 거의다 맛집이라는거 포장 할거면 배민 앱으로 포장주문하면 빠르게 포장 해 놓겠다고 말 하는데 그냥 진짜 잘되는 집은 요기요에 없어서 안쓸려다 이렇게 남깁니다 가입 해놓고 안 여는 상점이 너무 많아요 여긴 청주입니다,1
일단 배민과 다르게 메뉴에서 바로 그 리뷰를 볼수있는건 좋다! 리뷰쓰면 포인트 주는 방식도 맘에든다! 근데 아직까지 배민에선 있는데 요기요에 없는게 쫌 많다ㅜ적어도 우리동네기준은.ㅠ,1
잘 이용중입니다. 근데 종종 포장이 없는 매장이 있는데 집에 가서면 미리 주문하려고 클릭하면 배달만 있어서 주문 포기하는 경우가 있는데 각 매장마다 선택인가요?,1
주문하기 좋은데 가게 이름을 치면 상품까지 취급하는 판매점들이 떠요. 예를 들어 이디야를 치면 이디야 매장이 나오야 하는데 편의점들까지 떠서 혼란스럽네요.,1
내용물도 풍부하고 가격도 적당하네요 맛있게 잘 먹을게요,1
진심으로 열받는다. 여기 챗봇 문의 쓰지마라. 할줄아는거 하나도 없다. 여기 요기요 앱 통해서 고객 문의 할때도 사이트 또 들어가서 카톡 로그인 또해서 해야하더라. 일 진짜 개같이하네. 아무리 기다려도 음식도 안와서 열받는데 요기요는 날 더 화나게 하더라.,1
"정말 잘 이용하고 있으나 포장에 문제가 있습니다.편의점 포장 이벤트가 많고 저도 많이 애용하는 편인데, 주문을 받고 주문취소하는 경우가 너무 많아요;포장이라 가는길에 취소되면 헛걸음하는건데 어이가 없어요😡 계속 준비하다가 취소되니 이게 뭔 앱인가 싶어집니다 확인 부탁드립니다.",1
앱을 사용하다가 고객입장에서 느낀 소소한 불편함을 공유드려요~ 어플에 보면 메뉴 그룹이 있고 그 그룹안에 각각의 메뉴들이 있잖아요? 중국집이면 면메뉴/밥메뉴/요리부/사이드메뉴 이런식 근데 저는 사이드메뉴에 있는 메뉴 중에 뭘 시킬지 고르기위해서 개별메뉴 클릭해서 포토리뷰도 보고~ 리뷰도 읽으면서 고민합니다 그런데! 뒤로가기를 누르면 직전화면으로 가는게 아니라 메뉴의 가장 최상단인 면메뉴가 있는곳으로 가버려서 다시 사이드메뉴로 가야하는게 킹받아요~!~! ㅋ 직전화면의 포인트로 가졌으면 좋겠어유.,1
혜택도 좋고 배달어플중에 최고,1
주문할때 픽업으로 자동 설정 되는 이유가 몬가요? 가게 설정인건가요?,1
네이버랑 함께구독중인데 배달비 할인되고 좋아요 ㅠ 고물가시대에 짱,1
좋아요 9900원에 슈퍼클럽 가입하면 치킨 한마리가 13000원 햄버거 셋트3개가 8800원에 먹을수가 있어서 가성비가 좋고 음식점들이 다 맛있어서 더 많은 금액을 투자하더라도 가치가 있습니다 한끼 떼우자가 아니라 맛있게 먹자구요 우리 좋은하루 보내세요 해버나이스데이,1
잘 사용중이에요. 이벤트도 많고. 하지만 이벤트는 좋은데 좀 큰 폭의 할인 이벤트할때마다 주문량 폭주나 서버 폭파 등의 문제들이 발생하네요. 이런 부분 감안하여 이벤트 준비해주시면 감사하겠습니다.,1
아직까진 큰 불만없이 잘 사용중입니다만 요기요 배달완료 예상시간이랑 배달이 도착한 시간이 달라 사진찍어 리뷰하기 힘들더라구요. 배달완료 버튼같은게 있어서 강제로 끊을 수 있으면 어떨까 생각해봅니다,1
"일단은 배달의 ♡족을 꾸준히 사용하다 지인추천으로 사용해봅니다. 배달음식이 주식인 저에게는 나름 유용합니다. 정액결제한것도 고스란히 할인 받고, 할인쿠폰도 다른곳보다 많이 주는게(월 20회이상 배달음식 먹는저는 할인쿠폰이 제일 좋아요 ㅋ) 저에겐 좋은 혜택같습니다. 일단은 3회차 이용한 후기 입니다.",1
주문 수락을 안해서 사십분정도 기다리다가 취소됐을때의 허망함은 진짜 말로못해요. 배도고프고 다른걸 다시 주문해야하니까요. 그렇다고 그 시간을 포기하고 주문을 할순없잖아요.? 익스프레스에 대한 설명이 고객에게 조금 부족한거같아요. 장단점이 분명히 존재하지만 단점 몇가지에 실망하는게 고객이다보니 조금 더 친절한 설명을 해주신다면 감사할것같습니다.,1
꼭 익스프레스 배달이 아니더라도 어디쯤 오고 있는지 볼 수 있으면 좋겠습니다. 예를 들어 30분 뒤 배달완료 예정이면 빠를땐 그전에 오고 늦으면 5분 10분 늦고 하는데 차라리 어디쯤인지 익스프레스 배달 처럼 보이면 그 시간을 더 활용하기가 편할텐데 아쉽습니다,1
내가 원하는 음식을 먹을 수 있어서 좋고 고르는 재미가 좋아라해요. 음식이 각지각색 이라 좋네요. 🤭🥰😘 근데 현금 결제가 안되는 식당도 있어 특히 배스킨 라빈스 랑 빵집들 아이스크림 이랑 빵 좋아하는데 😭😱 그게 좀 아쉽네요. 😢 그거 빼면 다 좋아요. 그게 개선 돼면 별님⭐ 나머지 줄게요.,1
할인도 선착순 없이 누구나 공평하게 쓸 수 있게끔 쿠폰 주는게 제일 큰 장점인데 입점해있는 가게들이 배민보다 너무 적어서 그동안 안씀 업체를 늘이는데 중점을 둔다면 만년2위에서 1위로 올라갈 듯.그리고 단골가게 설정할 수 있게 찜해요 이런 기능 있었음 좋겠음. 지금 물 들어올때 노 힘차게 저어야함.배민이 하는짓 반대로 하면 됨.요기요 화이팅ㅋ,1
타사앱보다는 높은 할인을 해줘서 좋아요. 그래도 사용하는거에 메리트를 크게 느끼지는 않습니다. 문제는 할인 행사를 할 때 해당 매장이 요기요를 닫아버린다는 겁니다. 주문이 밀려서 닫는거면 이해하지만 아예 그 날짜에 요기요 주문을 닫아요. 혜택 보기가 쉽지 않습니다.,1
항상 잘 이용하고 있습니다. 타 어플보다 좋은점은 배달료는 똑같이 들지만 할인 이벤트 해주시고 또 배달료까지 한번에 결제가 가능해서 편하고 좋습니다. 그래서 자주 이용하는거 같아요. 빠져들수 밖에 없는 어플 요기요 제게는 최고에 어플 입니다 펼점이5개 밖에 못줘서 아쉬워요 5만개는 주고 싶은데요.,1
리뷰말고 나만 볼수있는 메모장 연동기능 있었으면 합니다 리뷰도 좋지만 맛은 있어도 나하고 맞진 않는가게 이런거 메모 하고 싶어요 이집은 좀 싱겁다라던가 이런거는 내개인적인 입맛인데 공개하기는 꺼려지고 다음에 주문 할때 요청상황에 좀 간이 세게 해달라며 주문 할 수도 있으니까요 단골 메모장 같은 이름으로 하면 좋을듯합니다,1
"요기요의 수수료가 높은지 등록되어 주문 가능한 가게가 타사앱에 비해 너무 적지만, 슈퍼클럽 중복할인 혜택이 매력있어서 애용했어요. 요기패스로 바뀌면서 중복할인 혜택이 사라진건 안타깝지만 이렇게해서 자영업자들의 수수료부담이 줄어든다면 전 괜찮은것 같아요. 그런가요? 아니라면 안타깝네요. 아무튼 요즘 확실히 타사앱의 사용 빈도가 늘긴하네요. 할인률이 비슷해졌거든요. . 소비자 입장에선 요기패스 연장은 안할것같아요. 내가 나름 요기요 충성고객이라 생각했는데.주변사람들 반응도 그렇고 확실히 소비자는 냉정하게되네요.",1
치킨할인해준다고해서 주문하려했는데 경기도 송탄지역 치킨집에서 영업시간아니라고 의도적으로 바꾸고 다른곳에 주문했더니 거기선 주문취소당했어요.주문이너무많아서 할인해주는 온라인주문은 안받는데 할인안되는 전화주문은 받는다니ㅜ요기요의 잘못은 아니지만 할인해준다고해서 앱깔고 가입하고했는데 안되니까 짜증나네요,1
요기패스X잘쓰고있었는데 이젠 가게쿠폰과 함께 사용이 안되네요 중복사용 안된다는 고지도 어느곳도 없는데 갑자기 안되서 보니 뭐 앱 업데이트시 개선된걸 쓸수있다는데 앱 업데이트도 이미 되어있고 당황스럽네요 가게쿠폰은 가게가 주는거고 요기패스는 제가 제 돈내고 산건데 같이 사용이 안되는게 참;,1
다좋습니다.~ 개선했으면좋은점 음식점말고내가먹고싶은음식치면검색이될수있게는안되나요~ 예를들어햄버가가먹고싶다. 에서햄버거를검색하면햄버거배달될수있는집이나옵니다.이런식으로계란말이~검색하면계란말이되는집으로~,1
"수정: 점점 줄어드는 혜택에 결국 요기패스 해지! 슈퍼클럽, 다양한 할인이벤트는 좋으나, 결제수단 할인에 대한 안내를 직접 찾아보는게 좀 번거롭습니다. 이부분을 결제창에서 작은 팝업창을 통해 확인 가능하도록 개선하면 좋을것 같습니다. 예) ? 모양을 클릭하면 'ㅇ카드 15000원 이상 결제시 선착순 5000명 2000원 할인(금, 토) 선착순 해당여부 결제창에서 확인' 이 보이도록 개선",1
1. 내가 선택한 메뉴의 리뷰 사진을 따로 모아보기로 노출되어 선택에 도움되고 편하다. 2. 타임딜 할인이 있어 주문하려고 했으나 선물하기 쿠폰은 적용이 되지 않아 아쉽다. (수혜성 쿠폰과는 달리 선물하기쿠폰은 엄연한 구매자가 있는 현금인데 사용이 안되는건 아쉽습니다) 3. 배달출발 알림이 있었으면 좋겠다.,1
요마트 장바구니 담으면 제자리로 안돌아가는 현상은 여전하구요 요마트에 품목이 너무 많으면 카테고리별로 정리 좀 해주세오. 음료면 탄산 생수 과일주스 이런식으로라도 나눠주세요. 과자도ㅠ종류가 많은데 계속 스크롤 내려야하고 하나 장바구니 담으면 또 내려야하고 너무 불편합니다.,1
음식점 블랙리스트 추가해줘요 결제거부하는 곳 보기 싫습니다 리뷰 지우지마세요/ 답변 감사드려요. 다만 다른것보다도 배달 가능 지역이라고 명시했음에도 안오는 음식점에 대해 말한거에요. 프렌차이즈다보니 헷갈려서 주문하면 식사시간도 늦어지는 경우도 있어서요. 검토에서 긍정적인 결과가 있으면 좋겠네요.,1
배달 음식 종류 카테고리 수정 바랍니다. 다른 카테고리로 바꿀때 손가락으로 옆으로 넘길 수 있게 해줬으면 합니다. 다른 배달어플은 다 되는데 요기요가 안되는 게 아쉽습니다. 뿐만 아니라 한 화면에 보이는 가게 수가 적습니다. 이는 가게 이미지를 키웠기 때문입니다. 현재 한 화면에 보이는 가게 수가 최대 3개인데 이는 음식점 고를 때 안좋은 요소라고 생각합니다. 덧붙여 가게 이미지가 예전처럼 상표 중심인 게 더 낫습니다. 현재는 상표가 작아지고 음식이미지를 크게 해놨습니다. 같는 음식카테고리에서 음식이미지로 가게를 구분하는 것은 무의미하다고 생각합니다. 의견 반영 부탁드립니다. 감사합니다,1
시스템 체계가 잘 잡혀있는거 같아서 좋았습니다. 모르는 내용이 있으면 간편 하게 카톡상담을 통해 해결 할 수 있었고 다양한 할인 혜택을 통해 보다 싸게 음식을 먹을 수 있었습니다. 그리고 요기요 1초 결재를 통해 카드를 등록해 놓으면 빠르게 결제를 할 수 있다는 것도 요기요 앱의 매력이 아닌가 싶네요.,1
요기패스 4900원으로 25000원 상당의 쿠폰을 일방적 이득을 주는 서비스 같아 현재는 저는 매우 좋은 것 같습니다. 인터페이스가 사용하기 편합니다. 특정메뉴 주문 횟수와 구매자의 리뷰가 연결되어있어 어떤 메뉴인지 실제를 확인하고 주문 할 수 있어 좋습니다. 지점과 주문지까지의 거리도 표시되어 좋습니다. 가까울 수록 배달이 빠르게 도착하기 때문에 가까운곳 이용 하기 편합니다. ㅡ 쿠폰보기를 눌렀을 때 적용 가능한 쿠폰만 맨 위에 밝은색으로 강조 되었으면 쿠폰 적용하기 편할 듯 싶습니다. 적용 할 쿠폰이 없는 지도 단번에 확인 되고. 지금은 19개중에 맞는거 찾아서 적용해야 됩니다. 일반 배달과 익스프레스의 상점 정보가 따로 분류되는데 리뷰이벤트 같은 일반 상점의 내용이 익스프레스에는 보여지지 않습니다. 일반 정보도 가져오면서 연동 되어 리뷰이벤트 정보도 보여졌으면 좋겠습니다. 스마일페이 결제가 삭제되어 너무 불편합니다.,1
"결재카드가 여럿일경우 새마을금고체크카드,우체국체크카드, 신협체크카드가 모두BC카드로 같은색 빨강색이어서 결재할때 햇갈린다 카드번호를 외우고 있는것도 아니고. 색을 달리하든지 카드 메모를 하게 만들어 주십쇼. 삼성페이는 카드실물과 같게 해놔서 좋더구만",1
"편리해서 잘 쓰고 있습니다. 개인적으로 인터페이스도 배민보다 간결해서 이용할 때 선호하는 것 같습니다. 근데 1. 이제 월별 배달횟수에 따라 할인쿠폰 지급하는 건 완전히 사라진 건가요? 2. 가끔 보면 같은 가게인데 두 개 이상으로 나뉘어서 목록에 뜨는 경우가 있는데, 따로 이유가 없는 거라면 1 가게 1 지점으로 목록에 뜨는 게 더 복잡하지 않고 검색하기도 편할 것 같습니다.",1
